20740	4317	1
13699	18092	1
21581	20469	1
7506	27830	1
8582	8412	1
25683	17986	2
16661	14909	1
12718	5036	1
8570	1165	1
4065	5642	1
14022	27996	1
21256	28290	1
786	4317	1
1539	13841	1
8010	23160	1
14172	14396	1
22158	229	1
26300	28290	1
17787	19060	2
30299	10055	1
7817	28943	1
11329	25786	1
13949	27781	2
28672	17542	1
15376	9304	1
13099	8383	1
29929	7179	1
21836	19665	1
19787	17542	1
21975	12411	1
4639	29260	1
20766	229	1
19203	21531	1
15040	7369	1
1997	22703	3
30284	2297	1
30629	8383	2
28299	16263	1
20123	1361	1
18765	6061	1
5059	2297	1
19837	18972	1
16298	10320	1
5085	6518	1
8341	30097	1
24992	12367	1
13469	15870	1
25280	3723	1
10093	5739	1
9653	8845	2
25072	15870	1
24232	17986	1
7810	14983	2
18545	2297	2
27211	17804	1
1591	20469	1
22086	20469	2
14809	7097	1
23428	6518	1
18160	17974	1
12084	20469	2
19317	4007	1
12649	25286	1
21731	16574	1
23523	8307	2
15799	229	1
17034	4317	1
8101	23842	2
4859	11177	1
13076	20469	1
25949	17146	2
6767	12818	2
21145	999	2
18920	29517	1
15000	229	1
22043	15870	1
7973	27822	1
4777	549	1
27006	7097	1
18134	28806	1
16297	10055	1
6944	3723	1
28808	1974	1
29285	4317	1
17078	14396	2
22679	25786	2
16243	27830	1
14212	11177	1
21127	16217	1
11645	7385	1
7853	27996	1
26421	30237	2
9031	20469	3
14219	28943	1
12888	28129	1
8897	28943	1
28129	18015	1
4037	3973	1
21307	15870	1
3445	16579	1
24516	7369	2
26029	18217	2
8335	12818	2
9879	24288	1
2669	29204	1
17742	1580	1
12624	16982	1
6724	14087	1
7573	15870	3
16290	15870	2
7095	20469	1
8986	13776	1
23078	2838	2
3141	27996	1
5969	16226	1
25415	10447	1
15815	5642	1
27169	27916	3
29168	11228	1
25976	13480	1
4051	17986	1
820	4578	1
26935	4501	1
1110	20469	1
30621	14087	1
27255	6132	1
4498	450	1
30605	17091	1
21543	29108	1
12198	2231	1
30219	28129	6
19431	17986	1
746	14396	1
8876	29260	1
852	8241	1
29136	17649	6
7739	13776	1
23963	8383	1
25617	28943	1
20559	17542	1
29252	11191	1
28611	21551	1
12612	12171	1
25172	30398	1
28185	8383	1
30244	29108	1
4184	15076	1
7041	3505	1
24846	16911	2
2622	14118	6
14877	20469	2
22436	6061	1
24164	20469	1
21634	2231	1
9854	4496	1
28442	3723	1
17222	15870	1
5890	19949	1
5067	3723	1
5785	24104	1
30681	8383	1
30420	17649	1
24506	2527	2
4286	3723	1
4213	8019	1
22416	11191	2
26938	22970	1
19909	23187	2
26872	30	1
17969	21933	2
28645	12818	1
11798	16828	1
13133	10055	1
953	4317	1
20691	8399	1
19844	4578	1
26581	20710	2
20654	4382	1
26350	28823	1
1725	15870	2
29672	4701	2
13298	22703	2
2479	29204	1
29631	23842	1
3010	12015	2
29826	10447	2
15526	5652	1
9876	15215	1
8080	6518	2
26935	9423	1
25501	2108	1
4308	10783	1
12138	15870	1
4563	10055	3
27983	19060	1
10842	27261	1
23741	21627	1
16273	1580	1
4158	20469	1
20857	8213	1
29849	13841	1
19967	30	1
4535	11642	9
16607	26152	1
19158	13080	1
23481	13995	1
9730	10055	1
953	26152	1
30356	14396	1
29069	2916	1
26943	8164	1
19498	20469	81
27841	16776	1
3305	28943	2
5131	16263	1
6534	4578	1
30560	11827	1
11721	30158	1
3547	27523	2
12354	1580	2
13286	11827	1
15088	29204	1
6531	11191	1
11626	4317	1
30357	1746	1
24521	17974	1
16779	7097	1
24802	3824	1
14772	20469	1
857	15658	1
2400	25402	2
5679	27830	1
23428	7978	1
23204	17542	1
3568	20310	1
12915	13995	1
23229	21681	1
11608	3723	2
11156	10055	2
16274	4383	1
7929	14419	1
30229	1277	1
5798	20469	3
16405	7707	1
27084	22699	2
23577	30248	2
26217	17287	1
12079	28077	1
20201	7978	3
26646	2654	1
27877	10055	1
1742	7675	3
27214	13248	1
18909	17542	1
8974	9389	1
14132	28077	1
18956	20469	1
3079	3946	1
30067	30398	1
11953	15787	1
4747	28959	1
1583	4317	1
7139	25786	1
22863	450	1
23722	27216	2
1434	23835	1
31	24919	1
6131	24288	4
14434	9083	2
16030	12171	1
4644	20469	1
7042	20113	1
18613	28592	1
16181	7675	2
5181	2983	1
23164	10127	1
5801	4054	1
10603	25786	2
3241	22806	1
8453	11228	1
26656	229	1
25220	10244	1
11781	22537	1
27974	15870	2
22493	8383	1
17281	28943	1
17081	28208	3
15981	16263	1
29612	14396	1
15264	14396	2
4670	23160	1
28743	23541	1
18934	15870	1
30360	14909	1
2749	5871	1
21648	77	1
12567	4496	1
5890	11712	1
7878	25786	1
5213	23773	1
3012	886	1
20035	15787	3
24256	12367	2
26257	1617	1
1683	2297	1
23	20469	1
2383	12252	1
16178	27916	1
17018	18038	1
9138	20469	1
3154	25786	1
23260	2231	1
9347	13995	1
22148	29503	2
23832	8399	1
11797	7640	2
12532	3723	2
2716	8412	1
17627	15870	1
16557	8019	2
30582	19474	1
29214	29204	1
15867	16263	1
21239	14909	1
27029	21698	1
18463	20469	1
26557	22455	1
27019	3505	1
10060	7978	1
10339	29260	1
13236	10055	2
7422	20101	1
10093	19213	1
7093	13089	1
5697	12034	1
22404	4383	1
23959	30404	1
2686	8383	2
6479	2912	1
11928	2231	1
677	6132	1
29673	15870	1
6000	4054	1
28515	17649	1
20099	27916	1
29503	17937	2
21789	7940	1
21737	20469	1
15693	17974	1
19311	13543	1
7557	4812	1
2667	25786	1
20252	2369	1
10842	24446	1
17627	7978	1
14776	17001	1
29825	28604	2
20895	13776	2
3094	23451	1
9337	24288	1
21786	27261	2
8399	11642	1
4513	23519	1
567	7675	1
13451	11684	1
11817	9175	1
25825	11020	1
5295	17689	1
27890	20981	1
9292	14396	1
8101	2548	1
30076	7707	1
7260	13904	1
25381	10055	1
8101	15300	1
10867	14091	1
1020	23160	1
20701	7560	1
5649	30237	1
2949	9207	1
11983	4383	1
14489	18439	2
22575	16911	1
16784	4007	1
9079	4701	1
11809	16263	1
7305	4317	2
1140	3973	1
3959	21321	1
21863	15870	1
12059	22703	1
22459	30158	1
4317	17689	1
5172	9288	1
9633	28014	1
16466	17293	2
29704	25786	1
8115	549	1
2366	27781	2
3178	27916	1
26093	450	2
2431	2689	1
12293	4317	1
26532	22703	1
11232	20108	1
22463	23451	1
7428	25362	1
10832	9288	2
3454	4007	1
9149	16590	1
490	20469	1
11125	7369	1
126	25362	1
8496	20469	1
15024	27916	1
24750	11797	1
5642	13480	1
14885	11191	1
22538	20469	1
18080	29204	1
24965	20469	1
10	25786	1
6830	1483	1
22039	28823	1
13416	27916	2
4295	25718	1
27674	22699	1
26182	24288	1
28645	1105	1
16366	9207	1
29536	24870	1
8075	3723	2
5052	15910	1
126	7391	1
8101	29102	1
20478	16263	4
3329	9175	1
166	27916	1
27932	22750	1
6114	24288	1
6009	7629	1
25462	14396	2
12601	16579	1
19384	20469	1
13037	6724	2
2243	20469	1
14101	25831	1
6514	229	1
20839	6518	1
13903	10055	2
19197	24288	1
24317	27523	1
29529	23412	1
1116	24288	11
27394	229	1
7661	15870	1
10848	450	3
523	3524	2
9704	7675	1
10830	5375	1
13719	6599	1
29514	19946	1
22436	7391	1
10157	28943	1
26305	28823	1
5290	4317	1
7601	14927	1
18912	28592	1
24239	14396	1
8416	13904	1
13037	8412	6
25129	18099	1
9833	3723	4
5173	20469	1
17296	3723	4
16971	9304	1
27569	20469	2
22757	18862	1
14517	4142	1
24439	16163	2
3943	8570	1
3948	20469	5
6196	2179	1
1076	3505	1
18097	4891	1
6286	28943	1
7458	3723	1
12676	1580	1
398	1807	1
10952	6601	1
6801	17293	2
18063	9804	2
26607	17793	1
16140	23451	1
27742	25683	1
6155	11572	3
7425	16263	1
1400	9304	1
25482	20469	7
29072	19393	1
24371	2527	1
2177	24288	1
16162	450	1
28179	4701	2
26250	7437	1
14718	7437	1
21814	20469	2
7544	27317	1
13531	27916	1
19874	1081	1
20208	11797	1
5451	28531	1
4277	23907	1
14144	25168	1
20016	13995	1
15184	19773	1
23045	14396	2
25789	28169	1
1148	25786	2
26282	29761	1
16321	26439	1
20387	19364	1
19095	24447	1
25392	9692	1
20579	29761	1
29032	2369	1
27946	4762	1
2537	15076	3
1706	226	1
19353	21681	1
19766	435	1
29330	19184	1
26909	1580	1
23500	15870	1
20436	27781	2
24933	4317	1
5556	8383	1
2857	20728	1
23439	6082	1
28129	30271	2
24054	21321	1
15161	12171	1
17912	1081	1
6740	20469	1
11499	14419	2
18772	19773	1
19715	28244	1
30133	21188	1
12699	28592	1
5267	3505	1
27057	17986	6
17921	5036	3
4265	25786	1
3708	3505	1
25688	30404	1
26772	10055	8
13943	25402	1
12269	19740	1
30545	11779	1
21834	429	1
12616	17001	1
5111	12210	1
1884	23642	1
16771	16982	1
19530	4317	1
12897	4317	2
12876	10055	1
20658	10127	1
2747	1580	2
22406	15787	1
12571	226	1
29831	17293	4
11396	21627	1
1352	17986	1
19370	11191	1
8320	22448	2
29409	10055	2
3572	22703	1
28019	23842	1
3785	28208	1
27156	24288	1
29651	17986	2
14410	28531	2
20757	15076	1
9040	14118	1
12563	10055	1
29054	8213	1
23034	20596	1
15474	17986	4
9737	14909	3
24700	6895	1
7113	7097	1
12422	20135	1
17355	10452	1
6557	16814	2
10308	7629	1
23235	7978	1
8921	17557	1
3163	3520	2
24823	10055	2
18393	3723	1
8725	4891	1
13200	27916	1
7662	10055	1
5929	10055	1
9513	4762	1
15237	28823	1
19641	7978	1
10652	28823	1
10158	8383	1
23570	27996	1
5911	4317	1
11831	5642	2
29368	27686	1
8483	9804	1
23073	8327	1
27423	16504	1
18306	10452	1
17973	229	1
15309	2628	1
26963	229	1
14008	17669	1
26753	1617	1
7932	20469	2
5802	4130	4
2790	20598	1
16716	15870	1
20418	2175	1
29138	7437	1
11993	1105	1
30254	10055	1
13451	23160	1
24697	28823	1
16191	7019	1
29291	4361	1
11792	14396	1
7319	7978	1
25898	25786	1
16997	24288	1
21845	9692	1
6682	15870	1
3124	7368	1
26721	15870	1
4323	25683	1
8185	16657	1
11063	22455	1
7381	3505	1
7725	2297	1
5911	26152	2
25781	7978	1
9444	14118	4
30553	4317	1
4872	22806	1
639	14396	1
24246	16579	1
26954	24288	1
6494	12296	1
29372	16769	1
20491	22448	2
23083	16263	1
15614	3972	2
25892	11827	1
8465	229	1
28380	7445	1
11465	22703	1
4291	10055	1
11594	6518	1
22797	3080	1
30559	7534	1
28591	20469	1
8226	24880	1
6990	11228	1
29859	26306	1
8457	188	1
5282	8412	1
885	3505	1
1070	4007	2
7658	13841	1
8172	4317	1
7136	23133	1
24801	20469	2
19765	6350	1
10778	18245	1
28991	11020	1
19864	8383	1
13354	17793	1
12334	16590	1
27498	1184	2
4040	15787	1
19130	20469	1
28250	3505	1
23241	15870	2
8101	7624	1
12113	4317	1
26085	17293	1
18360	14396	1
16558	14396	1
29072	18998	1
24715	25786	1
10656	7369	1
25400	24919	1
17303	5642	1
27912	15870	1
30350	6202	2
23339	14909	1
15546	2916	1
29104	13880	1
24371	3880	2
2948	20552	1
4196	24512	1
2761	226	1
25021	4007	2
5424	26464	1
22436	17190	1
20456	14849	1
2929	25786	4
8895	20710	1
16346	20469	3
17046	4874	1
12806	4317	1
18410	23451	1
5072	4130	1
20378	4317	1
13122	1949	1
27790	28606	1
25318	541	1
26673	13995	1
30531	24051	1
25863	10055	1
8286	10446	1
7493	5642	1
5874	18099	2
13463	15787	1
7224	28129	1
13874	5642	1
27823	8383	1
9084	10055	5
7822	10127	2
8592	24566	1
2609	20469	1
28563	6082	1
142	4382	3
27961	20469	1
11464	10055	4
14888	2527	1
3070	24288	34
12893	14909	1
1955	2297	1
7607	25402	1
19356	3080	1
17548	4383	1
29652	14087	1
17891	20108	1
5094	10055	1
16266	10452	1
6523	19280	1
644	2912	1
30534	8383	1
16943	30	1
30462	16579	1
18724	14396	2
17884	3789	1
29072	24287	1
4659	26152	1
20027	4007	1
3963	8307	1
24977	16263	1
20131	23842	1
24597	16484	7
10007	8399	1
30619	20469	2
23149	24958	1
11895	8164	1
28730	15787	1
15861	10055	4
6098	24288	1
6376	11020	1
7655	13841	2
23081	19598	1
12799	4838	1
23773	2231	1
15995	2297	6
15528	10055	1
7097	20469	12
8861	4130	1
5384	14849	1
7667	4317	1
938	28943	2
5080	19047	1
24406	1580	1
9921	19957	1
4930	229	1
15421	29734	1
29360	3723	1
22181	20710	1
27217	20469	1
28567	15787	1
4122	15870	3
21030	16911	1
21050	23124	1
28201	9083	1
15888	435	1
5497	19740	1
4137	4317	1
21102	28943	1
1617	28169	1
5490	14139	1
20461	27916	1
7246	21321	1
29621	4130	1
24867	549	1
19080	229	1
13225	10447	1
22910	29204	1
8576	15787	1
19892	450	1
20095	4317	1
13492	11776	1
23021	5636	1
13101	13995	1
6884	18747	1
7722	25402	1
20831	21627	1
11957	28129	1
12564	10055	2
233	9804	1
5403	15942	1
8029	28630	1
14766	26565	1
3257	3723	2
4240	19649	1
23837	4317	1
712	22703	1
3671	20028	1
26573	23835	1
18535	13435	1
17191	17986	1
2833	3505	1
12231	2139	1
26170	16263	1
26409	25786	1
7996	25362	2
276	28290	1
15293	20113	1
22801	5642	1
4940	25786	3
4883	1802	1
24649	3505	1
17225	17804	1
8488	20469	1
493	25683	4
13274	8412	1
7499	26306	1
3075	20028	2
9230	28943	1
15772	17542	1
2343	4317	1
27985	10055	1
6961	16103	1
10090	5454	1
29319	4294	1
21363	25976	2
2431	27996	1
14469	2297	1
244	3505	1
3117	20469	1
19785	25786	1
3027	12676	2
27295	20469	1
14270	17804	1
5712	4317	1
30586	17649	1
25439	29085	2
18422	4317	1
21504	21627	1
3039	25786	1
22538	18092	1
26851	24595	1
4267	8383	2
12091	24288	1
728	5871	3
4904	6544	2
27341	20469	1
9599	27928	1
10132	229	1
15389	15870	1
11161	28208	1
14841	19773	2
21702	15787	1
27064	26833	2
7028	9207	1
4981	14501	1
8309	6601	1
21692	20469	1
12771	8383	1
8769	28673	2
359	24796	1
7545	13210	1
15396	3520	1
2539	12676	1
28881	9855	1
8662	5778	2
18232	20469	1
6169	6518	1
14274	22139	1
16263	2689	1
13328	22448	1
4534	27380	1
27116	15870	1
1056	10452	1
24833	20469	1
12585	25786	2
27258	7707	1
27705	450	9
5621	2297	1
16448	14087	1
9373	14396	2
13225	5739	1
13835	28714	2
11063	6914	1
13920	22970	1
24371	8399	5
6800	6544	1
10093	3723	2
7129	450	2
7058	10055	1
26047	13130	1
22045	22448	1
343	11123	2
23904	19280	1
7380	29796	1
15600	29761	1
25861	7019	1
14521	2231	1
16802	9692	1
6581	10055	1
14397	20552	1
26237	17937	2
19985	226	1
23425	1562	1
29291	7803	1
28211	7246	2
16330	11191	1
18007	229	1
2390	1898	1
24651	7707	1
5086	13003	1
21819	15787	1
30590	3723	1
26438	15787	1
423	8019	2
12270	3520	1
19434	6352	1
9506	11177	1
21823	19649	1
22417	22699	2
7661	18099	1
988	3723	1
17637	23630	2
9020	25077	1
10295	13841	1
17105	17689	2
859	25786	2
18097	19681	2
17500	20469	3
20520	24947	1
24371	11228	1
2885	28290	1
22408	13130	1
2328	16911	1
6541	20710	1
1382	29204	1
21929	10783	1
24169	23758	2
27360	15787	1
22624	25286	2
13793	9288	1
8529	19060	1
11584	30421	1
26264	3723	6
9103	9389	1
24125	3723	2
13381	20610	1
25216	28943	1
28587	12983	1
23491	26819	1
17679	27523	5
13845	20469	1
6929	8383	1
10965	29204	1
17259	9692	1
13883	3723	1
9329	3505	1
11751	15787	1
11277	7179	1
3213	17937	1
8552	5642	1
18197	20710	1
10670	27286	1
4095	23154	1
7711	17091	1
1546	20469	1
10449	2297	2
574	7369	1
12581	16263	1
22374	14983	2
3808	13995	1
7014	7978	1
30725	4317	1
12715	21627	2
20431	14396	1
14413	25683	1
27463	14396	1
21884	6518	2
12226	19773	2
18942	19097	1
28240	7978	1
20991	4130	1
8641	3723	1
186	18972	1
305	21551	1
16842	19773	1
10021	7246	2
6115	12831	1
12663	15870	1
20416	7391	1
5153	2297	1
25921	27916	1
28896	29204	2
22741	10948	1
1617	12034	1
22279	10127	1
